id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,location,hashtags,link,retweet,quote_url,video
1103616510285746176,1103616510285746176,1551957654000,2019-03-07,12:20:54,CET,787723630230773764,ornycalement,🌸 N'Orny 🌸,,#Acte1 #Acte2 #Acte3 => #Acte15 #Acte16...  Aucun #policier mort !!! #Félicitation aux #GiletsJaunes pour leur #professionnalisme ! @Ornycalement ✊ pic.twitter.com/yBAUFSySZU,['ornycalement'],[],['https://pbs.twimg.com/media/D1DVJqvXcAAw_nw.jpg'],0,0,1,,"['#acte1', '#acte2', '#acte3', '#acte15', '#acte16', '#policier', '#félicitation', '#giletsjaunes', '#professionnalisme']",https://twitter.com/Ornycalement/status/1103616510285746176,,,0
1103405726746243075,1103289130111373312,1551907400000,2019-03-06,22:23:20,CET,105171729,indycharlottine,Indiana ⭐️⭐️,,Paris #Acte15 : CRS donne un coup de pied au visage... et vous parlez de suspicions 🤔 Quant à Mme Bachelet : c'est 1 grande Dame ! Votre réponse est tout simplement un aveu de faiblesse.Est-ce bien raisonnable quant on est à votre Poste ? #GiletsJaunes https://www.facebook.com/giletjaunedemain/videos/2287961974860417/?t=0 …,['ccastaner'],['https://www.facebook.com/giletjaunedemain/videos/2287961974860417/?t=0'],[],1,0,3,,"['#acte15', '#giletsjaunes']",https://twitter.com/indycharlottine/status/1103405726746243075,,,0
1103300286616084482,1103300286616084482,1551882261000,2019-03-06,15:24:21,CET,855773593434824704,ordihal,ordi hal,,#acte15 #acte16 #acte17 #acte18 le vrai visage du pseudo leader eric drouet.. incitation a la haine et au lynchage https://youtu.be/hNvP1-FYc4E ,,['https://youtu.be/hNvP1-FYc4E'],[],0,0,0,,"['#acte15', '#acte16', '#acte17', '#acte18']",https://twitter.com/ordihal/status/1103300286616084482,,,0
1103256835874787328,1103256835874787328,1551871901000,2019-03-06,12:31:41,CET,858961297349779456,pescetarien,A-Boréal,,"""#GiletsJaunes"" L'#ONU réclame à #Paris une enquête sur ""l'usage excessif de la #force""  #Europeennes2019 #StopViolences #StopViolenceAgainstWomen #GiletJaunes #GiletJaune #GJ #Giletsjaune #ActeXVI #Acte16 #Acte15 #Agriculteurs #UE #stylosrouges #policiers https://www.europe1.fr/societe/gilets-jaunes-lonu-reclame-a-paris-une-enquete-sur-lusage-excessif-de-la-force-3868922 …",,['https://www.europe1.fr/societe/gilets-jaunes-lonu-reclame-a-paris-une-enquete-sur-lusage-excessif-de-la-force-3868922'],[],0,0,1,,"['#giletsjaunes', '#onu', '#paris', '#force', '#europeennes2019', '#stopviolences', '#stopviolenceagainstwomen', '#giletjaunes', '#giletjaune', '#gj', '#giletsjaune', '#actexvi', '#acte16', '#acte15', '#agriculteurs', '#ue', '#stylosrouges', '#policiers']",https://twitter.com/Pescetarien/status/1103256835874787328,,,0
1103010926511472640,1102971876245204992,1551813272000,2019-03-05,20:14:32,CET,1052917575737372672,lfrancaismoyen,LeFrançaismoyen,,Enfin une décision louable.. #Cuba parceque compliqué pour le #Vénézuela sans #Maduro.. je vous souhaite une belle vie dans votre nouvel eden 👑. @CCastaner dit la vérité et vous n'êtes pas la #République. @AssembleeNat #GiletsJaunes #Manifestation #Acte15 👋,"['jeanlucmeluchon', 'ccastaner', 'assembleenat']",[],[],0,0,1,,"['#cuba', '#vénézuela', '#maduro', '#république', '#giletsjaunes', '#manifestation', '#acte15']",https://twitter.com/LFrancaismoyen/status/1103010926511472640,,,0
1102687694587600896,1102542223416180737,1551736207000,2019-03-04,22:50:07,CET,1100431530986475524,linquisiteur9,L’INQUISITEUR,,#Antisemistisme #Macron #Racisme #Discriminations #giletsjaunes #giletjaune #Acte15 #ActeXV #Castaner #CastanerDemission #MacronDestitution #MacronDemission #Macron #Hâbleur #Menteur #Tricheur #Voleur #Fantasque #Méprisant #Prétentieux #Irrévérencieux #Resistance #Violences pic.twitter.com/oyZwpphJKh,"['chlechevalier', 'toutelesrumeurs']",[],[],0,2,2,,"['#antisemistisme', '#macron', '#racisme', '#discriminations', '#giletsjaunes', '#giletjaune', '#acte15', '#actexv', '#castaner', '#castanerdemission', '#macrondestitution', '#macrondemission', '#macron', '#hâbleur', '#menteur', '#tricheur', '#voleur', '#fantasque', '#méprisant', '#prétentieux', '#irrévérencieux', '#resistance', '#violences']",https://twitter.com/LINQUISITEUR9/status/1102687694587600896,,,1
1102687573506433030,1102687573506433030,1551736179000,2019-03-04,22:49:39,CET,1100431530986475524,linquisiteur9,L’INQUISITEUR,,#Antisemistisme #Macron #Racisme #Discriminations #giletsjaunes #giletjaune #Acte15 #ActeXV #Castaner #CastanerDemission #MacronDestitution #MacronDemission #Macron #Hâbleur #Menteur #Tricheur #Voleur #Fantasque #Méprisant #Prétentieux #Irrévérencieux #Resistance #Violences pic.twitter.com/ttIvl6Jmzx,,[],[],0,0,0,,"['#antisemistisme', '#macron', '#racisme', '#discriminations', '#giletsjaunes', '#giletjaune', '#acte15', '#actexv', '#castaner', '#castanerdemission', '#macrondestitution', '#macrondemission', '#macron', '#hâbleur', '#menteur', '#tricheur', '#voleur', '#fantasque', '#méprisant', '#prétentieux', '#irrévérencieux', '#resistance', '#violences']",https://twitter.com/LINQUISITEUR9/status/1102687573506433030,,,1
1102686953957412866,1102686426418896901,1551736031000,2019-03-04,22:47:11,CET,1100431530986475524,linquisiteur9,L’INQUISITEUR,,#Antisemistisme #Macron #Racisme #Discriminations #giletsjaunes #giletjaune #Acte15 #ActeXV #Castaner #CastanerDemission #MacronDestitution #MacronDemission #Macron #Hâbleur #Menteur #Tricheur #Voleur #Fantasque #Méprisant #Prétentieux #Irrévérencieux #Resistance #Violences pic.twitter.com/Hgi35NWo5K,['lesechos'],[],[],1,1,2,,"['#antisemistisme', '#macron', '#racisme', '#discriminations', '#giletsjaunes', '#giletjaune', '#acte15', '#actexv', '#castaner', '#castanerdemission', '#macrondestitution', '#macrondemission', '#macron', '#hâbleur', '#menteur', '#tricheur', '#voleur', '#fantasque', '#méprisant', '#prétentieux', '#irrévérencieux', '#resistance', '#violences']",https://twitter.com/LINQUISITEUR9/status/1102686953957412866,,,1
1102649529852137473,1102649529852137473,1551727108000,2019-03-04,20:18:28,CET,379818587,laurentgantner,laurentgantner,,"Si #EmmanuelMacron #LREM s'attaque à vouloir modifier l'#Europe comme il essaye de changer le pays par ordonnances et réformes depuis 2 ans, il va avoir besoin de beaucoup de #GiletsJaunes, maintenant qu'il est presque devenu leur leader médiatique entre l'#Acte15 et l'#Acte16... pic.twitter.com/VlVeVEORP7",,[],['https://pbs.twimg.com/media/D01lzOMXgAEOQ6Y.jpg'],0,1,2,,"['#emmanuelmacron', '#lrem', '#europe', '#giletsjaunes', '#acte15', '#acte16']",https://twitter.com/laurentgantner/status/1102649529852137473,,,0
1102598474841886720,1102598474841886720,1551714936000,2019-03-04,16:55:36,CET,2370694248,jyzee2,Chipsey,,#GiletsJaunes #GiletJaune #YellowVests #YellowJackets #ActeXVI #Acte16 #acteXV #Acte15 #2mars #8mars #16mars #france #Paris #Benalla https://twitter.com/Valeriane_b/status/1102322699051905026 …,,['https://twitter.com/Valeriane_b/status/1102322699051905026'],[],0,1,0,,"['#giletsjaunes', '#giletjaune', '#yellowvests', '#yellowjackets', '#actexvi', '#acte16', '#actexv', '#acte15', '#2mars', '#8mars', '#16mars', '#france', '#paris', '#benalla']",https://twitter.com/Jyzee2/status/1102598474841886720,,https://twitter.com/Valeriane_b/status/1102322699051905026,0
1102576157617197056,1102576157617197056,1551709615000,2019-03-04,15:26:55,CET,1054347082012737538,nordinebaibeck,Nordine Baibeck,,#Giletsjaunes : «Personne ne nous répond»  #Acte15 #France #Macron #RTFrance en direct : 📺  https://francais.rt.com/en-direct  pic.twitter.com/Mq3wlywF8v,,['https://francais.rt.com/en-direct'],[],0,0,0,,"['#giletsjaunes', '#acte15', '#france', '#macron', '#rtfrance']",https://twitter.com/NordineBaibeck/status/1102576157617197056,,,1
1102565283011743745,1102565283011743745,1551707022000,2019-03-04,14:43:42,CET,3028247758,rtenfrancais,RT France,,#Giletsjaunes : «Personne ne nous répond»  #Acte15 #France #Macron #RTFrance en direct : 📺  https://francais.rt.com/en-direct  pic.twitter.com/Lobxr9nQzy,,['https://francais.rt.com/en-direct'],[],3,35,24,,"['#giletsjaunes', '#acte15', '#france', '#macron', '#rtfrance']",https://twitter.com/RTenfrancais/status/1102565283011743745,,,1
1102535471228428289,1102535471228428289,1551699915000,2019-03-04,12:45:15,CET,2370694248,jyzee2,Chipsey,,#GiletsJaunes #GiletJaune #YellowVests #YellowJackets #ActeXVI #Acte16 #acteXV #Acte15  https://twitter.com/1_jaunes/status/1102230747610521602 …,,['https://twitter.com/1_jaunes/status/1102230747610521602'],[],0,0,1,,"['#giletsjaunes', '#giletjaune', '#yellowvests', '#yellowjackets', '#actexvi', '#acte16', '#actexv', '#acte15']",https://twitter.com/Jyzee2/status/1102535471228428289,,https://twitter.com/1_jaunes/status/1102230747610521602,0
1102535111868854272,1102535111868854272,1551699829000,2019-03-04,12:43:49,CET,2370694248,jyzee2,Chipsey,,"➡️ ""[...] L'ennemi il est pas là !"" crie une gendarme mobile à ses collègues.   Ah donc ils se croient en guerre ? Les manifestants sont les soldats adverses ?   #GiletsJaunes #GiletJaune #YellowVests #YellowJackets #ActeXVI #Acte16 #acteXV #Acte15 #2mars #france https://twitter.com/GiletsJaunesFr_/status/1102530006838898689 …",,['https://twitter.com/GiletsJaunesFr_/status/1102530006838898689'],[],0,0,0,,"['#giletsjaunes', '#giletjaune', '#yellowvests', '#yellowjackets', '#actexvi', '#acte16', '#actexv', '#acte15', '#2mars', '#france']",https://twitter.com/Jyzee2/status/1102535111868854272,,https://twitter.com/GiletsJaunesFr_/status/1102530006838898689,0
1102503941995200513,1102473713109397504,1551692397000,2019-03-04,10:39:57,CET,1077362671551479808,charlesferre4,Charles FERRE,,"Et les ""dérives excessives"" des forces de l'ordre : sur fauteuil roulant, personnes âgés renversées à Toulouse, balle de LBD dans la bouche d'un passant, en acte15 un ""tireur LBD pris en flagrant délit de tirer sur ""manifestants"", etc... Rush vidéos RT","['lamatinalelci', 'lci', 'mfesneau', 'jlmelenchon', 'acarrouer']",[],[],0,0,0,,[],https://twitter.com/CharlesFERRE4/status/1102503941995200513,,,0
1102338177535275009,1102338177535275009,1551652876000,2019-03-03,23:41:16,CET,1068600253232881665,etjauneg,Etjaune Gil,,"Paris, #Acte15 #ActeXV A Samedis.  #ProfsGiletsJaunes #FemmesGiletsJaunes #GiletsJaunes #ActeXVII #Acte17 #StylosRouges #ISF #RIC #blousesblanches pic.twitter.com/Rk7Zn0C0SV",,[],[],0,8,5,,"['#acte15', '#actexv', '#profsgiletsjaunes', '#femmesgiletsjaunes', '#giletsjaunes', '#actexvii', '#acte17', '#stylosrouges', '#isf', '#ric', '#blousesblanches']",https://twitter.com/EtjauneG/status/1102338177535275009,,,1
1102326766281113601,1102326766281113601,1551650155000,2019-03-03,22:55:55,CET,1100518759075336192,gilles_dor,Gilles Dor ❤️CHANSON 💙 COMBAT 💛POÉSIE 💜MUSIC,,💛💛💛💛💛💛💛 💛Gilles et John.💛 💛💛💛💛💛💛💛  https://youtu.be/rxxTEYs8jLg  #EricDrouet #TPMP #ONPC #BFMTV #CNews #LCI #Macron #Mélenchon #CGT #SUD #FO #FSU #Benalla #Acte15 #ActeXV #Mediapart @Qofficiel @Cdanslair #GiletsJaunes #ZoneInterdite,"['qofficiel', 'cdanslair']",['https://youtu.be/rxxTEYs8jLg'],[],1,0,0,,"['#ericdrouet', '#tpmp', '#onpc', '#bfmtv', '#cnews', '#lci', '#macron', '#mélenchon', '#cgt', '#sud', '#fo', '#fsu', '#benalla', '#acte15', '#actexv', '#mediapart', '#giletsjaunes', '#zoneinterdite']",https://twitter.com/gilles_dor/status/1102326766281113601,,,0
1102318983871635458,1102318983871635458,1551648300000,2019-03-03,22:25:00,CET,2370694248,jyzee2,Chipsey,,"On critique les ""cacatov"" mais il faudra m'expliquer pourquoi les FDO ont besoin d'utiliser de l'eau avec des solvants, des restes d'animaux et j'en passe encore.  #GiletsJaunes #GiletJaune #YellowVests #YellowJackets #ActeXVI #Acte16 #acteXV #Acte15 #2mars #8mars #16mars #france https://twitter.com/miguel17300/status/1102130993270583296 …",,['https://twitter.com/miguel17300/status/1102130993270583296'],[],0,0,0,,"['#giletsjaunes', '#giletjaune', '#yellowvests', '#yellowjackets', '#actexvi', '#acte16', '#actexv', '#acte15', '#2mars', '#8mars', '#16mars', '#france']",https://twitter.com/Jyzee2/status/1102318983871635458,,https://twitter.com/miguel17300/status/1102130993270583296,0
1102269926495145993,1102269926495145993,1551636604000,2019-03-03,19:10:04,CET,858961297349779456,pescetarien,A-Boréal,,Les #GardesCôtes ont intercepté ce #2Mars2019 un bateau de #Migrants #Français qui cherchaient à gagner les côtes #Africaines pour fuir la misère #Europeennes #GiletJaunes #GiletJaune #GJ #Giletsjaune #ActeXVI #Acte16 #Acte15 #Agriculteurs #GiletsJaunes pic.twitter.com/1LV6HmOPBo,,[],['https://pbs.twimg.com/media/Dt81rFDX4AY80-N.jpg'],0,0,2,,"['#gardescôtes', '#2mars2019', '#migrants', '#français', '#africaines', '#europeennes', '#giletjaunes', '#giletjaune', '#gj', '#giletsjaune', '#actexvi', '#acte16', '#acte15', '#agriculteurs', '#giletsjaunes']",https://twitter.com/Pescetarien/status/1102269926495145993,,,0
1102247544715964417,1102184747902689280,1551631268000,2019-03-03,17:41:08,CET,1082436239498854401,lo_uarn_,D.,,"Entre #Acte15 et #Acte16 ils estiment ""Le Nombre Jaune"" avoir perdu + de 26.000 manifestants.   Passant ainsi sous la barre symbolique des 100.000.  En prenant les chiffres du ministère les #GiletsJaunes n'ont jamais été aussi bas depuis leur première manifestation du 17 novembre pic.twitter.com/6LC5Yv0f0C",['bestofgj'],[],"['https://pbs.twimg.com/media/D0v4S2kWoAMASQu.jpg', 'https://pbs.twimg.com/media/D0v4TBSX0AE-TKo.jpg']",1,2,5,,"['#acte15', '#acte16', '#giletsjaunes']",https://twitter.com/lo_uarn_/status/1102247544715964417,,,0
1102239967219191814,1102239967219191814,1551629461000,2019-03-03,17:11:01,CET,2370694248,jyzee2,Chipsey,,Bizarrement ils n'en ont pas parlé à la TV.   #LaPoste #GiletsJaunes #GiletJaune #YellowVests #YellowJackets #ActeXVI #Acte16 #acteXV #Acte15 #2mars #8mars #16mars #france #Paris https://twitter.com/Opuscopus21/status/1101472755713740809 …,,['https://twitter.com/Opuscopus21/status/1101472755713740809'],[],1,0,2,,"['#laposte', '#giletsjaunes', '#giletjaune', '#yellowvests', '#yellowjackets', '#actexvi', '#acte16', '#actexv', '#acte15', '#2mars', '#8mars', '#16mars', '#france', '#paris']",https://twitter.com/Jyzee2/status/1102239967219191814,,https://twitter.com/Opuscopus21/status/1101472755713740809,0
1102224072908382208,1102198489084297219,1551625671000,2019-03-03,16:07:51,CET,1100518759075336192,gilles_dor,Gilles Dor ❤️CHANSON 💙 COMBAT 💛POÉSIE 💜MUSIC,,💛💛💛💛💛💛💛 💛Gilles et John.💛 💛💛💛💛💛💛💛  https://youtu.be/rxxTEYs8jLg  #EricDrouet #TPMP #ONPC #BFMTV #CNews #LCI #Macron #Mélenchon #CGT #SUD #FO #FSU #Benalla #Acte15 #ActeXV #Mediapart @Qofficiel @Cdanslair #GiletsJaunes,"['panouille', 'chdauriac', 'qofficiel', 'cdanslair']",['https://youtu.be/rxxTEYs8jLg'],[],0,0,0,,"['#ericdrouet', '#tpmp', '#onpc', '#bfmtv', '#cnews', '#lci', '#macron', '#mélenchon', '#cgt', '#sud', '#fo', '#fsu', '#benalla', '#acte15', '#actexv', '#mediapart', '#giletsjaunes']",https://twitter.com/gilles_dor/status/1102224072908382208,,,0
1102222075366961153,1101802350556184576,1551625195000,2019-03-03,15:59:55,CET,1100518759075336192,gilles_dor,Gilles Dor ❤️CHANSON 💙 COMBAT 💛POÉSIE 💜MUSIC,,💛💛💛💛💛💛💛 💛Gilles et John.💛 💛💛💛💛💛💛💛  https://youtu.be/rxxTEYs8jLg  #EricDrouet #TPMP #ONPC #BFMTV #CNews #LCI #Macron #Mélenchon #CGT #SUD #FO #FSU #Benalla #Acte15 #ActeXV #Mediapart @Qofficiel @Cdanslair #GiletsJaunes ...,"['indiemusicfr', 'jadebirdmusic', 'tarsiusmusic', 'coco_bans', 'yeastmusic', 'hoaxparadise', 'grndblnc', 'gurrband', 'imcoughy', 'fontainewallac1', 'l_to_the_aura', 'abakanmusic', 'qofficiel', 'cdanslair']",['https://youtu.be/rxxTEYs8jLg'],[],0,1,1,,"['#ericdrouet', '#tpmp', '#onpc', '#bfmtv', '#cnews', '#lci', '#macron', '#mélenchon', '#cgt', '#sud', '#fo', '#fsu', '#benalla', '#acte15', '#actexv', '#mediapart', '#giletsjaunes']",https://twitter.com/gilles_dor/status/1102222075366961153,,,0
1102221968231878656,1101836806121816064,1551625170000,2019-03-03,15:59:30,CET,1100518759075336192,gilles_dor,Gilles Dor ❤️CHANSON 💙 COMBAT 💛POÉSIE 💜MUSIC,,💛💛💛💛💛💛💛 💛Gilles et John.💛 💛💛💛💛💛💛💛  https://youtu.be/rxxTEYs8jLg  #EricDrouet #TPMP #ONPC #BFMTV #CNews #LCI #Macron #Mélenchon #CGT #SUD #FO #FSU #Benalla #Acte15 #ActeXV #Mediapart @Qofficiel @Cdanslair #GiletsJaunes,"['fipradio', 'qofficiel', 'cdanslair']",['https://youtu.be/rxxTEYs8jLg'],[],0,0,0,,"['#ericdrouet', '#tpmp', '#onpc', '#bfmtv', '#cnews', '#lci', '#macron', '#mélenchon', '#cgt', '#sud', '#fo', '#fsu', '#benalla', '#acte15', '#actexv', '#mediapart', '#giletsjaunes']",https://twitter.com/gilles_dor/status/1102221968231878656,,,0
1102189533959983105,1102189533959983105,1551617437000,2019-03-03,13:50:37,CET,2370694248,jyzee2,Chipsey,,#GiletsJaunes #GiletJaune #YellowVests #YellowJackets #ActeXVI #Acte16 #acteXV #Acte15 #2mars #8mars #16mars #france #Paris #Benalla https://twitter.com/bernard_zebra/status/1102186368074244096 …,,['https://twitter.com/bernard_zebra/status/1102186368074244096'],[],0,0,1,,"['#giletsjaunes', '#giletjaune', '#yellowvests', '#yellowjackets', '#actexvi', '#acte16', '#actexv', '#acte15', '#2mars', '#8mars', '#16mars', '#france', '#paris', '#benalla']",https://twitter.com/Jyzee2/status/1102189533959983105,,https://twitter.com/bernard_zebra/status/1102186368074244096,0
1102184747902689280,1102184747902689280,1551616296000,2019-03-03,13:31:36,CET,1083871582374764544,bestofgj,Unie dans la Diversité 🇫🇷🌈🇪🇺 #FBPE,,"Après chaque samedi, les #GiletsJaunes se comptent. Entre #Acte15 et #Acte16 ils estiment avoir perdu + de 21.000 manifestants. Passant ainsi sous la barre des 100.000. En coupant la poire en 2 entre les chiffres du ministère et les leurs, on est à environ 65.000 pour l’acte 16 pic.twitter.com/ZcJFNAHMpj",,[],"['https://pbs.twimg.com/media/D0u_LrpX0AAVDvE.jpg', 'https://pbs.twimg.com/media/D0u_LrtWoAAU5ju.jpg']",1,4,4,,"['#giletsjaunes', '#acte15', '#acte16']",https://twitter.com/bestofGJ/status/1102184747902689280,,,0
1102155613453332480,1102155613453332480,1551609349000,2019-03-03,11:35:49,CET,2370694248,jyzee2,Chipsey,,#GiletsJaunes #GiletJaune #YellowVests #YellowJackets #ActeXVI #Acte16 #acteXV #Acte15 #2mars #8mars #16mars #france #Paris #Benalla https://twitter.com/frriq/status/1102154737112240128 …,,['https://twitter.com/frriq/status/1102154737112240128'],[],0,0,0,,"['#giletsjaunes', '#giletjaune', '#yellowvests', '#yellowjackets', '#actexvi', '#acte16', '#actexv', '#acte15', '#2mars', '#8mars', '#16mars', '#france', '#paris', '#benalla']",https://twitter.com/Jyzee2/status/1102155613453332480,,https://twitter.com/frriq/status/1102154737112240128,0
1102145698378723330,1102145698378723330,1551606986000,2019-03-03,10:56:26,CET,2370694248,jyzee2,Chipsey,,😲😲😲 #GiletsJaunes #GiletJaune #YellowVests #YellowJackets #ActeXVI #Acte16 #acteXV #Acte15 #2mars #8mars #16mars #france #Paris #Benalla https://twitter.com/leGneral2/status/1101992850105999360 …,,['https://twitter.com/leGneral2/status/1101992850105999360'],[],0,1,2,,"['#giletsjaunes', '#giletjaune', '#yellowvests', '#yellowjackets', '#actexvi', '#acte16', '#actexv', '#acte15', '#2mars', '#8mars', '#16mars', '#france', '#paris', '#benalla']",https://twitter.com/Jyzee2/status/1102145698378723330,,https://twitter.com/leGneral2/status/1101992850105999360,0
1102103253276332032,1102103253276332032,1551596866000,2019-03-03,08:07:46,CET,1099221870530961408,paradismireille,Mireille Paradis,,💥 📽️🇫🇷 MINABLE! #GiletsJaunes  à #Paris #Acte15: Un brave policier donne un coup de pied en plein visage à un Gilet Jaune à terre 😱 Quel courage!!   ⚡️Dénoncez /Partager cet acte lâche🙏 #Macron #YellowVests #Paris #France #salondelagriculture #ActeXV pic.twitter.com/WZ5bQPYMiS,,[],[],0,10,7,,"['#giletsjaunes', '#paris', '#acte15', '#macron', '#yellowvests', '#paris', '#france', '#salondelagriculture', '#actexv']",https://twitter.com/ParadisMireille/status/1102103253276332032,,,1
1102082260357009409,1102082260357009409,1551591861000,2019-03-03,06:44:21,CET,3377197965,irma_2017_,irma,,"Il faudrait en finir avec ces chiffres absurdes que donne #Castanee sur #GJ chaque semaine .. un peu de sérieux #BFMTV , il y a beaucoup de monde #acte13 #acte14 #Acte15  https://twitter.com/Julesbdo/status/1101838244185034753 …",,['https://twitter.com/Julesbdo/status/1101838244185034753'],[],0,0,0,,"['#castanee', '#gj', '#bfmtv', '#acte13', '#acte14', '#acte15']",https://twitter.com/irma_2017_/status/1102082260357009409,,https://twitter.com/Julesbdo/status/1101838244185034753,0
